9999
47.508.411
97.422.620
47.508.411
56.960.628
45.543.915
45.543.915
43.235.985
72.076.102
57.508.426
11.596.442
13.660.071
31.911.548
00.164.912
32.500.977
31.305.430
53.963.443
22.991.939
47.508.411
08.030.363
39.346.861
9999
12.023.966
02.088.025
9999
9999
01.545.828
43.214.055
01.928.075
03.476.811
9999
93.209.765
75.315.333
76.371.376
02.810.348
02.077.678
04.336.432
78.588.431
93.209.765
04.115.273
45.291.341
44.358.067
01.593.702
07.718.633
9999
92.016.757
02.233.406
03.764.058
04.557.157
63.378.665
77.456.812
9999
64.308.299
33.304.981
93.015.006
9999
04.984.269
9999
62.401.963
9999
61.192.795
71.449.706
93.015.006
28.500.627
02.618.563
04.601.165
01.243.305
62.488.937
3.148.547
28.558.795
3.775.159
83.261.420
03.558.207
43.259.548
04.235.334
27.833.615
37.555.349
83.646.984
79.257.291
87.397.865
60.494.416
75.492.694
04.895.751
03.920.751
31.210.180
03.299.114
41.185.455
34.310.409
27.473.669
40.265.928
04.972.092
78.116.670
85.789.782
86.653.318
43.559.079
87.558.037
04.757.459
05.677.591
17.745.613
94.846.755
01.132.478
03.640.467
59.276.790
9999
68.361.468
03.451.716
04.068.949
76.430.438
87.524.229
14.842.447
9999
28.800.001
29.323.367
07.205.362
88.614.235
83.054.924
82.956.160
93.209.765
93.209.765
76.189.406
33.182.601
33.381.286
71.676.316
05.239.220
9999
76.566.686
9999
37.129.681
83.306.969
9999
33.821.927
47.988.753
05.205.463
63.864.771
61.506.481
04.641.376
31.678.030
30.757.058
32.296.378
31.927.395
 05.789.313
61.584.033
00.075.984
9999
83.305.235
24.444.127
71.323.380
92.232.040
30.759.534
05.054.671
01.937.635
00.949.610
88.087.572
92.091.891
15.673.551
9999
9999
9999
9999
9999
39.553.144
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
77.883.320
9999
43.043.918
45.827.425
84.590.314
84.429.810
83.648.477
82.647.165
9999
28.579.282
04.559.308
9999
06.865.597
50.947.761
03.144.699
9999
71.322.150
9999
27.881.408
17.574.187
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
87.296.026
39.346.861
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
15.103.047
61.585.865
00.371.201
39.346.861
55.188.726
92.665.611
61.412.110
89.032.429
60.744.720
01.553.072
06.626.253
16.010.431
84.683.481
28.763.118
33.438.250
42.225.938
07.467.475
60.605.664
92.763.499
17.186.115
9999
9999
01.276.256
9999
68.712.975
61.549.259
28.144.467
14.070.841
54.843.081
05.230.009
9999
31.911.548
04.176.612
08.415.804
91.673.251
91.674.655
83.754.234
9999
54.375.647
25.102.146
00.447.821
13.004.510  /   97.422.620
79.430.682
10.917.532
00.497.595
24.946.584
9999
16.928.871
9999
01.642.024
9999
00.100.374.
03.170.465.
00.530.421
00.469.596.
66.116.880
78.935.400
33.114.463
05.559.955.
04.735.455
9999
12.302.253
02.879.565.
92.665.611
04.453.429.
55.992.358
03.777.341
03.775.159
04.429.478.
46.115.747
60.184.751
65.837.916.
33.593.930.
00.285.753.
15.418.205
04.899.316.
9999
79.444.717
9999
03.175.297.
00.135.665
63.503.007.
09.988.254
20.370.151
9999
22.644.512
79.999.777
00.328.218.
78.167.046
06.057.223
9999
02.551.877
9999
80.687.965
89.032.429
31.823.214
59.603.977
71.448.047
77.884.559
05.230.009
49.975.923
17.256.512
88.212.113
28.426.617
04.932.197
04.467.475
85.035.327
9999
92.541.200
28.935.534
9999
35.662.097 /   70.315.106
33.668.690
88.645.403
04.899.316
05.758.128
43.269.554
83.646.984
05.054.671
08.415.804
18.582.700
27.326.719
08.877.094
92.786.037
9999
28.144.467
9999
9999
23.879.331
14.001.275
9999
9999
9999
9999
9999
9999
50.028.976
9999
9999
9999
08.680.860
9999
72.955.891
74.089.798
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
52.130.481
00.063.960
00.063.960
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
25.769.266
9999
01.157.555
22.229.207
25.757.840
9999
9999
16.610.461
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
47.508.411
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
15.629.579
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
05.050.479
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
72988210
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
08.008.661
09.504.163
62.375.191
81.900.227
07.347.500
77.863.223
08.011.373
03.044.201
45.517.083
00.751.089
10.438.370
63.919.385
07.216.872
01.306.145
05.742.177
04.534.890
77.825.974
06.276.002
08.661.708
13.436.092
02.831.172
02.244.687
07.760.885
13.156.467
06.894.782
03.644.587
60.437.647
36.453.744
11.662.138
09.525.900
71.385.637
27.473.669
52.823.770
72.995.475
74.305.012
02.841.367
9999
9999
9999
9999
9999
9999
9999
9999
9999
45.543.915
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
9999
